protein_id,has_esm,has_prott5,has_prostt5,has_ankh3_large,has_esm3c
A0A060YGE9_ONCMY,1,1,1,1,1
A0A060YH15_ONCMY,1,1,1,1,1
A0A060YH61_ONCMY,1,1,1,1,1
A0A060YJC3_ONCMY,1,1,1,1,1
A0A060YJS0_ONCMY,1,1,1,1,1
A0A060YJS5_ONCMY,1,1,1,1,1
A0A060YK73_ONCMY,1,1,1,1,1
A0A060YLN9_ONCMY,1,1,1,1,1
A0A060YND6_ONCMY,1,1,1,1,1
A0A060YPY0_ONCMY,1,1,1,1,1
A0A060YQJ4_ONCMY,1,1,1,1,1
A0A060YRM0_ONCMY,1,1,1,1,1
A0A060YT85_ONCMY,1,1,1,1,1
A0A060YTQ8_ONCMY,1,1,1,1,1
A0A060YVE5_ONCMY,1,1,1,1,1
A0A060YVZ1_ONCMY,1,1,1,1,1
A0A060YX94_ONCMY,1,1,1,1,1
A0A060YYS8_ONCMY,1,1,1,1,1
A0A060Z0U0_ONCMY,1,1,1,1,1
A0A060Z1U0_ONCMY,1,1,1,1,1
A0A060Z4B6_ONCMY,1,1,1,1,1
A0A060ZWP7_ONCMY,1,1,1,1,1
A0A060ZZG4_ONCMY,1,1,1,1,1
A0A061A315_ONCMY,1,1,1,1,1
A0A061IIH6_CRIGR,1,1,1,1,1
A0A067YRV0_DANRE,1,1,1,1,1
A0A068C605_ANAPL,1,1,1,1,1
A0A068C8U8_ASPFU,1,1,1,1,1
A0A068C9W5_ANAPL,1,1,1,1,1
A0A068CAR2_MELGA,1,1,1,1,1
A0A068F5P3_DANRE,1,1,1,1,1
A0A068F9P7_DANRE,1,1,1,1,1
A0A068FR04_DANRE,1,1,1,1,1
A0A068MVV3_SYNY4,1,1,1,1,1
A0A068PF27_COTJA,1,1,1,1,1
A0A068Q816_CHICK,1,1,1,1,1
A0A074IWI7_STRSL,1,1,1,1,1
A0A075B5P5_MOUSE,1,1,1,1,1
A0A075B5Y9_MOUSE,1,1,1,1,1
A0A075B5Z0_MOUSE,1,1,1,1,1
A0A075B6A3_MOUSE,1,1,1,1,1
A0A075B6E9_HUMAN,1,1,1,1,1
A0A075B6F9_HUMAN,1,1,1,1,1
A0A075B6G6_HUMAN,1,1,1,1,1
A0A075B6G7_HUMAN,1,1,1,1,1
A0A075B6P4_HUMAN,1,1,1,1,1
A0A075B6Q2_HUMAN,1,1,1,1,1
A0A075B727_HUMAN,1,1,1,1,1
A0A075B729_HUMAN,1,1,1,1,1
A0A075B730_HUMAN,1,1,1,1,1
A0A075B736_HUMAN,1,1,1,1,1
A0A075BR52_DANRE,1,1,1,1,1
A0A075C6G1_9REOV,1,1,1,1,1
A0A075Q735_SALSA,1,1,1,1,1
A0A075QE41_SALSA,1,1,1,1,1
A0A076GD02_9CAUD,1,1,1,1,1
A0A076N1C3_MOUSE,1,1,1,1,1
A0A076N402_MOUSE,1,1,1,1,1
A0A076N8A1_MOUSE,1,1,1,1,1
A0A076N9K1_MOUSE,1,1,1,1,1
A0A076N9K6_MOUSE,1,1,1,1,1
A0A076NAB7_DROME,1,1,1,1,1
A0A076NBC4_MOUSE,1,1,1,1,1
A0A076VC28_WHEAT,1,1,1,1,1
A0A077CZQ7_ONCMY,1,1,1,1,1
A0A077JN67_9ACTN,1,1,1,1,1
A0A077K956_CHICK,1,1,1,1,1
A0A077QP03_HUMAN,1,1,1,1,1
A0A078IB52_BRANA,1,1,1,1,1
A0A087I6S4_VIBVL,1,1,1,1,1
A0A087LEM1_GEOSE,1,1,1,1,1
A0A087WNQ6_MOUSE,1,1,1,1,1
A0A087WPJ3_MOUSE,1,1,1,1,1
A0A087WPM2_MOUSE,1,1,1,1,1
A0A087WPU4_MOUSE,1,1,1,1,1
A0A087WQL0_MOUSE,1,1,1,1,1
A0A087WQN9_MOUSE,1,1,1,1,1
A0A087WRK1_MOUSE,1,1,1,1,1
A0A087WRN7_MOUSE,1,1,1,1,1
A0A087WRQ7_MOUSE,1,1,1,1,1
A0A087WRT4_MOUSE,1,1,1,1,1
A0A087WS16_MOUSE,1,1,1,1,1
A0A087WSF4_MOUSE,1,1,1,1,1
A0A087WSR0_MOUSE,1,1,1,1,1
A0A087WSW5_HUMAN,1,1,1,1,1
A0A087WT20_HUMAN,1,1,1,1,1
A0A087WT23_HUMAN,1,1,1,1,1
A0A087WT34_HUMAN,1,1,1,1,1
A0A087WT45_HUMAN,1,1,1,1,1
A0A087WT53_HUMAN,1,1,1,1,1
A0A087WT64_HUMAN,1,1,1,1,1
A0A087WT77_HUMAN,1,1,1,1,1
A0A087WT78_HUMAN,1,1,1,1,1
A0A087WT90_HUMAN,1,1,1,1,1
A0A087WT99_HUMAN,1,1,1,1,1
A0A087WTB0_HUMAN,1,1,1,1,1
A0A087WTC8_HUMAN,1,1,1,1,1
A0A087WTC9_HUMAN,1,1,1,1,1
A0A087WTD7_HUMAN,1,1,1,1,1
A0A087WTF0_HUMAN,1,1,1,1,1
A0A087WTF3_HUMAN,1,1,1,1,1
A0A087WTH8_HUMAN,1,1,1,1,1
A0A087WTI6_HUMAN,1,1,1,1,1
A0A087WTJ2_HUMAN,1,1,1,1,1
A0A087WTK8_HUMAN,1,1,1,1,1
A0A087WTN6_HUMAN,1,1,1,1,1
A0A087WTR9_HUMAN,1,1,1,1,1
A0A087WTU9_HUMAN,1,1,1,1,1
A0A087WTV6_HUMAN,1,1,1,1,1
A0A087WTW0_HUMAN,1,1,1,1,1
A0A087WTZ5_HUMAN,1,1,1,1,1
A0A087WU05_HUMAN,1,1,1,1,1
A0A087WU07_HUMAN,1,1,1,1,1
A0A087WU26_HUMAN,1,1,1,1,1
A0A087WU28_HUMAN,1,1,1,1,1
A0A087WU29_HUMAN,1,1,1,1,1
A0A087WU46_HUMAN,1,1,1,1,1
A0A087WU55_HUMAN,1,1,1,1,1
A0A087WU62_HUMAN,1,1,1,1,1
A0A087WU73_HUMAN,1,1,1,1,1
A0A087WU78_HUMAN,1,1,1,1,1
A0A087WU87_HUMAN,1,1,1,1,1
A0A087WUD2_HUMAN,1,1,1,1,1
A0A087WUE2_HUMAN,1,1,1,1,1
A0A087WUE9_HUMAN,1,1,1,1,1
A0A087WUI2_HUMAN,1,1,1,1,1
A0A087WUI6_HUMAN,1,1,1,1,1
A0A087WUK2_HUMAN,1,1,1,1,1
A0A087WUL4_HUMAN,1,1,1,1,1
A0A087WUN7_HUMAN,1,1,1,1,1
A0A087WUS1_HUMAN,1,1,1,1,1
A0A087WUS8_HUMAN,1,1,1,1,1
A0A087WUU7_HUMAN,1,1,1,1,1
A0A087WUW1_HUMAN,1,1,1,1,1
A0A087WUW6_HUMAN,1,1,1,1,1
A0A087WUY7_HUMAN,1,1,1,1,1
A0A087WV05_HUMAN,1,1,1,1,1
A0A087WV20_HUMAN,1,1,1,1,1
A0A087WV57_HUMAN,1,1,1,1,1
A0A087WV67_HUMAN,1,1,1,1,1
A0A087WV97_HUMAN,1,1,1,1,1
A0A087WVB9_HUMAN,1,1,1,1,1
A0A087WVE4_HUMAN,1,1,1,1,1
A0A087WVM4_HUMAN,1,1,1,1,1
A0A087WVN4_HUMAN,1,1,1,1,1
A0A087WVN8_HUMAN,1,1,1,1,1
A0A087WVQ6_HUMAN,1,1,1,1,1
A0A087WVR3_HUMAN,1,1,1,1,1
A0A087WVT9_HUMAN,1,1,1,1,1
A0A087WVU1_HUMAN,1,1,1,1,1
A0A087WVZ0_HUMAN,1,1,1,1,1
A0A087WVZ1_HUMAN,1,1,1,1,1
A0A087WVZ6_HUMAN,1,1,1,1,1
A0A087WVZ9_HUMAN,1,1,1,1,1
A0A087WW33_HUMAN,1,1,1,1,1
A0A087WW40_HUMAN,1,1,1,1,1
A0A087WW71_HUMAN,1,1,1,1,1
A0A087WW76_HUMAN,1,1,1,1,1
A0A087WW81_HUMAN,1,1,1,1,1
A0A087WW88_HUMAN,1,1,1,1,1
A0A087WW92_HUMAN,1,1,1,1,1
A0A087WWB9_HUMAN,1,1,1,1,1
A0A087WWD4_HUMAN,1,1,1,1,1
A0A087WWE7_HUMAN,1,1,1,1,1
A0A087WWF4_HUMAN,1,1,1,1,1
A0A087WWF6_HUMAN,1,1,1,1,1
A0A087WWP4_HUMAN,1,1,1,1,1
A0A087WWR3_HUMAN,1,1,1,1,1
A0A087WWU1_HUMAN,1,1,1,1,1
A0A087WWW8_HUMAN,1,1,1,1,1
A0A087WWW9_HUMAN,1,1,1,1,1
A0A087WWX0_HUMAN,1,1,1,1,1
A0A087WWY4_HUMAN,1,1,1,1,1
A0A087WX20_HUMAN,1,1,1,1,1
A0A087WX23_HUMAN,1,1,1,1,1
A0A087WX34_HUMAN,1,1,1,1,1
A0A087WX59_HUMAN,1,1,1,1,1
A0A087WX60_HUMAN,1,1,1,1,1
A0A087WX99_HUMAN,1,1,1,1,1
A0A087WXA6_HUMAN,1,1,1,1,1
A0A087WXC5_HUMAN,1,1,1,1,1
A0A087WXD1_HUMAN,1,1,1,1,1
A0A087WXD2_HUMAN,1,1,1,1,1
A0A087WXF1_HUMAN,1,1,1,1,1
A0A087WXG7_HUMAN,1,1,1,1,1
A0A087WXK2_HUMAN,1,1,1,1,1
A0A087WXK5_HUMAN,1,1,1,1,1
A0A087WXK8_HUMAN,1,1,1,1,1
A0A087WXP0_HUMAN,1,1,1,1,1
A0A087WXR6_HUMAN,1,1,1,1,1
A0A087WXR7_HUMAN,1,1,1,1,1
A0A087WY55_HUMAN,1,1,1,1,1
A0A087WY71_HUMAN,1,1,1,1,1
A0A087WY90_HUMAN,1,1,1,1,1
A0A087WYC0_HUMAN,1,1,1,1,1
A0A087WYD5_HUMAN,1,1,1,1,1
A0A087WYF6_HUMAN,1,1,1,1,1
A0A087WYF8_HUMAN,1,1,1,1,1
A0A087WYI0_HUMAN,1,1,1,1,1
A0A087WYJ2_HUMAN,1,1,1,1,1
A0A087WYL7_HUMAN,1,1,1,1,1
A0A087WYP9_HUMAN,1,1,1,1,1
A0A087WYQ1_HUMAN,1,1,1,1,1
A0A087WYQ3_HUMAN,1,1,1,1,1
A0A087WYR0_HUMAN,1,1,1,1,1
A0A087WYS3_HUMAN,1,1,1,1,1
A0A087WYX0_HUMAN,1,1,1,1,1
A0A087WYZ1_HUMAN,1,1,1,1,1
A0A087WYZ9_HUMAN,1,1,1,1,1
A0A087WZ09_HUMAN,1,1,1,1,1
A0A087WZ12_HUMAN,1,1,1,1,1
A0A087WZ38_HUMAN,1,1,1,1,1
A0A087WZ40_HUMAN,1,1,1,1,1
A0A087WZ50_HUMAN,1,1,1,1,1
A0A087WZ58_HUMAN,1,1,1,1,1
A0A087WZ65_HUMAN,1,1,1,1,1
A0A087WZ68_HUMAN,1,1,1,1,1
A0A087WZ71_HUMAN,1,1,1,1,1
A0A087WZ85_HUMAN,1,1,1,1,1
A0A087WZB5_HUMAN,1,1,1,1,1
A0A087WZC1_HUMAN,1,1,1,1,1
A0A087WZC2_HUMAN,1,1,1,1,1
A0A087WZE9_HUMAN,1,1,1,1,1
A0A087WZF1_HUMAN,1,1,1,1,1
A0A087WZG4_HUMAN,1,1,1,1,1
A0A087WZG8_HUMAN,1,1,1,1,1
A0A087WZG9_HUMAN,1,1,1,1,1
A0A087WZI3_HUMAN,1,1,1,1,1
A0A087WZJ6_HUMAN,1,1,1,1,1
A0A087WZN1_HUMAN,1,1,1,1,1
A0A087WZP4_HUMAN,1,1,1,1,1
A0A087WZQ0_HUMAN,1,1,1,1,1
A0A087WZQ9_HUMAN,1,1,1,1,1
A0A087WZT7_HUMAN,1,1,1,1,1
A0A087WZT9_HUMAN,1,1,1,1,1
A0A087WZW2_HUMAN,1,1,1,1,1
A0A087WZX0_HUMAN,1,1,1,1,1
A0A087WZX2_HUMAN,1,1,1,1,1
A0A087X033_HUMAN,1,1,1,1,1
A0A087X074_HUMAN,1,1,1,1,1
A0A087X085_HUMAN,1,1,1,1,1
A0A087X0D5_HUMAN,1,1,1,1,1
A0A087X0F1_HUMAN,1,1,1,1,1
A0A087X0G7_HUMAN,1,1,1,1,1
A0A087X0H5_HUMAN,1,1,1,1,1
A0A087X0K9_HUMAN,1,1,1,1,1
A0A087X0L2_HUMAN,1,1,1,1,1
A0A087X0N3_HUMAN,1,1,1,1,1
A0A087X0U9_HUMAN,1,1,1,1,1
A0A087X0W8_HUMAN,1,1,1,1,1
A0A087X0X5_HUMAN,1,1,1,1,1
A0A087X126_HUMAN,1,1,1,1,1
A0A087X162_HUMAN,1,1,1,1,1
A0A087X171_HUMAN,1,1,1,1,1
A0A087X183_HUMAN,1,1,1,1,1
A0A087X1B1_HUMAN,1,1,1,1,1
A0A087X1B2_HUMAN,1,1,1,1,1
A0A087X1D5_HUMAN,1,1,1,1,1
A0A087X1D8_HUMAN,1,1,1,1,1
A0A087X1E4_HUMAN,1,1,1,1,1
A0A087X1H1_HUMAN,1,1,1,1,1
A0A087X1K7_HUMAN,1,1,1,1,1
A0A087X1K9_HUMAN,1,1,1,1,1
A0A087X1P5_HUMAN,1,1,1,1,1
A0A087X1Q1_HUMAN,1,1,1,1,1
A0A087X1Q5_HUMAN,1,1,1,1,1
A0A087X1S6_HUMAN,1,1,1,1,1
A0A087X1U5_HUMAN,1,1,1,1,1
A0A087X1V2_HUMAN,1,1,1,1,1
A0A087X1W1_HUMAN,1,1,1,1,1
A0A087X1X7_HUMAN,1,1,1,1,1
A0A087X256_HUMAN,1,1,1,1,1
A0A087X287_HUMAN,1,1,1,1,1
A0A087X295_HUMAN,1,1,1,1,1
A0A087X2A7_HUMAN,1,1,1,1,1
A0A087X2C4_HUMAN,1,1,1,1,1
A0A087X2D5_HUMAN,1,1,1,1,1
A0A087X2E5_HUMAN,1,1,1,1,1
A0A087X2F1_HUMAN,1,1,1,1,1
A0A087X2G1_HUMAN,1,1,1,1,1
A0A087X2H0_HUMAN,1,1,1,1,1
A0A087X2I4_HUMAN,1,1,1,1,1
A0A087X2I7_HUMAN,1,1,1,1,1
A0A088AWP5_HUMAN,1,1,1,1,1
A0A088FLK9_9VIRU,1,1,1,1,1
A0A089G2A6_ONCMY,1,1,1,1,1
A0A090C7S0_XENTR,1,1,1,1,1
A0A090N7S2_HUMAN,1,1,1,1,1
A0A090N7T4_HUMAN,1,1,1,1,1
A0A090N7U2_HUMAN,1,1,1,1,1
A0A090N7U3_HUMAN,1,1,1,1,1
A0A090N7W2_HUMAN,1,1,1,1,1
A0A090N7W4_HUMAN,1,1,1,1,1
A0A090N7X0_HUMAN,1,1,1,1,1
A0A090N8E9_HUMAN,1,1,1,1,1
A0A090N8F8_HUMAN,1,1,1,1,1
A0A090N8H1_HUMAN,1,1,1,1,1
A0A090N8H4_HUMAN,1,1,1,1,1
A0A090N8N3_HUMAN,1,1,1,1,1
A0A090N8P4_HUMAN,1,1,1,1,1
A0A090N8Q5_HUMAN,1,1,1,1,1
A0A090N8Y8_HUMAN,1,1,1,1,1
A0A090N8Z4_HUMAN,1,1,1,1,1
A0A090N8Z9_HUMAN,1,1,1,1,1
A0A096LNL9_HUMAN,1,1,1,1,1
A0A096LNN3_HUMAN,1,1,1,1,1
A0A096LNR9_HUMAN,1,1,1,1,1
A0A096LNV3_HUMAN,1,1,1,1,1
A0A096LNW1_HUMAN,1,1,1,1,1
A0A096LNY6_HUMAN,1,1,1,1,1
A0A096LP02_HUMAN,1,1,1,1,1
A0A096LP07_HUMAN,1,1,1,1,1
A0A096LP25_HUMAN,1,1,1,1,1
A0A096LP39_HUMAN,1,1,1,1,1
A0A096LPJ3_HUMAN,1,1,1,1,1
A0A096MIW4_RAT,1,1,1,1,1
A0A096MIY3_RAT,1,1,1,1,1
A0A096MIY8_RAT,1,1,1,1,1
A0A096MJ01_RAT,1,1,1,1,1
A0A096MJ06_RAT,1,1,1,1,1
A0A096MJ99_RAT,1,1,1,1,1
A0A096MJA1_RAT,1,1,1,1,1
A0A096MJA9_RAT,1,1,1,1,1
A0A096MJE4_RAT,1,1,1,1,1
A0A096MJE9_RAT,1,1,1,1,1
A0A096MJF0_RAT,1,1,1,1,1
A0A096MJG5_RAT,1,1,1,1,1
A0A096MJH1_RAT,1,1,1,1,1
A0A096MJM7_RAT,1,1,1,1,1
A0A096MJT2_RAT,1,1,1,1,1
A0A096MJV3_RAT,1,1,1,1,1
A0A096MJY1_RAT,1,1,1,1,1
A0A096MJY6_RAT,1,1,1,1,1
A0A096MJZ8_RAT,1,1,1,1,1
A0A096MK15_RAT,1,0,0,1,1
A0A096MK21_RAT,1,1,1,1,1
A0A096MK32_RAT,1,1,1,1,1
A0A096MK38_RAT,1,1,1,1,1
A0A096MK39_RAT,1,1,1,1,1
A0A096MK41_RAT,1,1,1,1,1
A0A096MK54_RAT,1,1,1,1,1
A0A096MK70_RAT,1,1,1,1,1
A0A096MK86_RAT,1,1,1,1,1
A0A096MK89_RAT,1,0,0,1,1
A0A096MK92_RAT,1,1,1,1,1
A0A096MKA9_RAT,1,1,1,1,1
A0A096MKD4_RAT,1,1,1,1,1
A0A096MKE0_RAT,1,1,1,1,1
A0A096MKE9_RAT,1,1,1,1,1
A0A096MKF8_RAT,1,1,1,1,1
A0A096MKF9_RAT,1,1,1,1,1
A0A096UWG1_RAT,1,1,1,1,1
A0A097BW25_RAT,1,1,1,1,1
A0A097HUX0_DANRE,1,1,1,1,1
A0A097I5U8_ONCMY,1,1,1,1,1
A0A097PIG6_RAT,1,1,1,1,1
A0A098DN12_DANRE,1,1,1,1,1
A0A0A0MP82_RAT,1,1,1,1,1
A0A0A0MQJ7_MOUSE,1,1,1,1,1
A0A0A0MQR4_HUMAN,1,1,1,1,1
A0A0A0MQS1_HUMAN,1,1,1,1,1
A0A0A0MQS7_HUMAN,1,1,1,1,1
A0A0A0MQT0_HUMAN,1,1,1,1,1
A0A0A0MQU0_HUMAN,1,1,1,1,1
A0A0A0MQU4_HUMAN,1,1,1,1,1
A0A0A0MQW3_HUMAN,1,1,1,1,1
A0A0A0MQX1_HUMAN,1,1,1,1,1
A0A0A0MQX8_HUMAN,1,1,1,1,1
A0A0A0MR02_HUMAN,1,1,1,1,1
A0A0A0MR03_HUMAN,1,1,1,1,1
A0A0A0MR06_HUMAN,1,1,1,1,1
A0A0A0MR27_HUMAN,1,1,1,1,1
A0A0A0MR67_HUMAN,1,1,1,1,1
A0A0A0MR87_HUMAN,1,1,1,1,1
A0A0A0MR93_HUMAN,1,1,1,1,1
A0A0A0MRA0_HUMAN,1,1,1,1,1
A0A0A0MRA5_HUMAN,1,1,1,1,1
A0A0A0MRA8_HUMAN,1,1,1,1,1
A0A0A0MRA9_HUMAN,1,1,1,1,1
A0A0A0MRB3_HUMAN,1,1,1,1,1
A0A0A0MRB5_HUMAN,1,1,1,1,1
A0A0A0MRC4_HUMAN,1,1,1,1,1
A0A0A0MRE5_HUMAN,1,1,1,1,1
A0A0A0MRF5_HUMAN,1,1,1,1,1
A0A0A0MRF6_HUMAN,1,1,1,1,1
A0A0A0MRG2_HUMAN,1,1,1,1,1
A0A0A0MRG9_HUMAN,1,1,1,1,1
A0A0A0MRH0_HUMAN,1,1,1,1,1
A0A0A0MRH6_HUMAN,1,1,1,1,1
A0A0A0MRH7_HUMAN,1,1,1,1,1
A0A0A0MRH8_HUMAN,1,1,1,1,1
A0A0A0MRI2_HUMAN,1,1,1,1,1
A0A0A0MRJ8_HUMAN,1,1,1,1,1
A0A0A0MRJ9_HUMAN,1,1,1,1,1
A0A0A0MRK1_HUMAN,1,1,1,1,1
A0A0A0MRK5_HUMAN,1,1,1,1,1
A0A0A0MRL7_HUMAN,1,1,1,1,1
A0A0A0MRM8_HUMAN,1,1,1,1,1
A0A0A0MRM9_HUMAN,1,1,1,1,1
A0A0A0MRN4_HUMAN,1,1,1,1,1
A0A0A0MRN9_HUMAN,1,1,1,1,1
A0A0A0MRP6_HUMAN,1,1,1,1,1
A0A0A0MRQ0_HUMAN,1,1,1,1,1
A0A0A0MRR3_HUMAN,1,1,1,1,1
A0A0A0MRR5_HUMAN,1,1,1,1,1
A0A0A0MRR7_HUMAN,1,1,1,1,1
A0A0A0MRT2_HUMAN,1,1,1,1,1
A0A0A0MRT5_HUMAN,1,1,1,1,1
A0A0A0MRW6_HUMAN,1,1,1,1,1
A0A0A0MRX2_HUMAN,1,1,1,1,1
A0A0A0MRX3_HUMAN,1,1,1,1,1
A0A0A0MRX8_HUMAN,1,1,1,1,1
A0A0A0MRX9_HUMAN,1,1,1,1,1
A0A0A0MRY2_HUMAN,1,1,1,1,1
A0A0A0MRZ1_HUMAN,1,1,1,1,1
A0A0A0MRZ4_HUMAN,1,1,1,1,1
A0A0A0MS29_HUMAN,1,1,1,1,1
A0A0A0MS38_HUMAN,1,1,1,1,1
A0A0A0MS48_HUMAN,1,1,1,1,1
A0A0A0MS77_HUMAN,1,1,1,1,1
A0A0A0MS90_HUMAN,1,1,1,1,1
A0A0A0MS99_HUMAN,1,1,1,1,1
A0A0A0MSA0_HUMAN,1,1,1,1,1
A0A0A0MSA1_HUMAN,1,1,1,1,1
A0A0A0MSA4_HUMAN,1,1,1,1,1
A0A0A0MSE2_HUMAN,1,1,1,1,1
A0A0A0MSG8_HUMAN,1,1,1,1,1
A0A0A0MSH9_HUMAN,1,1,1,1,1
A0A0A0MSI2_HUMAN,1,1,1,1,1
A0A0A0MSK4_HUMAN,1,1,1,1,1
A0A0A0MSM0_HUMAN,1,1,1,1,1
A0A0A0MSN9_HUMAN,1,1,1,1,1
A0A0A0MSS4_HUMAN,1,1,1,1,1
A0A0A0MSU1_HUMAN,1,1,1,1,1
A0A0A0MSU3_HUMAN,1,1,1,1,1
A0A0A0MSU9_HUMAN,1,1,1,1,1
A0A0A0MSW9_HUMAN,1,1,1,1,1
A0A0A0MSX2_HUMAN,1,1,1,1,1
A0A0A0MSX4_HUMAN,1,1,1,1,1
A0A0A0MSX9_HUMAN,1,1,1,1,1
A0A0A0MSY9_HUMAN,1,1,1,1,1
A0A0A0MSZ4_HUMAN,1,1,1,1,1
A0A0A0MT02_HUMAN,1,1,1,1,1
A0A0A0MT09_HUMAN,1,1,1,1,1
A0A0A0MT12_HUMAN,1,1,1,1,1
A0A0A0MT32_HUMAN,1,1,1,1,1
A0A0A0MT33_HUMAN,1,1,1,1,1
A0A0A0MT39_HUMAN,1,1,1,1,1
A0A0A0MT46_HUMAN,1,1,1,1,1
A0A0A0MT47_HUMAN,1,1,1,1,1
A0A0A0MT54_HUMAN,1,1,1,1,1
A0A0A0MT64_HUMAN,1,1,1,1,1
A0A0A0MT65_HUMAN,1,1,1,1,1
A0A0A0MT72_HUMAN,1,1,1,1,1
A0A0A0MT83_HUMAN,1,1,1,1,1
A0A0A0MTC1_HUMAN,1,1,1,1,1
A0A0A0MTE5_HUMAN,1,1,1,1,1
A0A0A0MTH3_HUMAN,1,1,1,1,1
A0A0A0MTH5_HUMAN,1,1,1,1,1
A0A0A0MTI6_HUMAN,1,1,1,1,1
A0A0A0MTJ1_HUMAN,1,1,1,1,1
A0A0A0MTL5_HUMAN,1,1,1,1,1
A0A0A0MTL6_HUMAN,1,1,1,1,1
A0A0A0MTM3_HUMAN,1,1,1,1,1
A0A0A0MTN0_HUMAN,1,1,1,1,1
A0A0A0MTN7_HUMAN,1,1,1,1,1
A0A0A0MTN9_HUMAN,1,1,1,1,1
A0A0A0MTP0_HUMAN,1,1,1,1,1
A0A0A0MTQ5_HUMAN,1,1,1,1,1
A0A0A0MTR2_HUMAN,1,1,1,1,1
A0A0A0MTR6_HUMAN,1,1,1,1,1
A0A0A0MTR7_HUMAN,1,1,1,1,1
A0A0A0MTS5_HUMAN,1,1,1,1,1
A0A0A0MTT8_HUMAN,1,1,1,1,1
A0A0A0PJ25_9CAUD,1,1,1,1,1
A0A0A0PKY3_9CAUD,1,1,1,1,1
A0A0A1CTQ1_SCHMD,1,1,1,1,1
A0A0A6YVP5_MOUSE,1,1,1,1,1
A0A0A6YVQ0_MOUSE,1,1,1,1,1
A0A0A6YVS5_MOUSE,1,1,1,1,1
A0A0A6YVT4_MOUSE,1,1,1,1,1
A0A0A6YW14_MOUSE,1,1,1,1,1
A0A0A6YW27_MOUSE,1,1,1,1,1
A0A0A6YW72_MOUSE,1,1,1,1,1
A0A0A6YW89_MOUSE,1,1,1,1,1
A0A0A6YWE3_MOUSE,1,1,1,1,1
A0A0A6YWM0_MOUSE,1,1,1,1,1
A0A0A6YWM6_MOUSE,1,1,1,1,1
A0A0A6YWN4_MOUSE,1,1,1,1,1
A0A0A6YWR3_MOUSE,1,1,1,1,1
A0A0A6YWY8_MOUSE,1,1,1,1,1
A0A0A6YX38_MOUSE,1,1,1,1,1
A0A0A6YX79_MOUSE,1,1,1,1,1
A0A0A6YXD7_MOUSE,1,1,1,1,1
A0A0A6YXE2_MOUSE,1,1,1,1,1
A0A0A6YXJ2_MOUSE,1,1,1,1,1
A0A0A6YXT1_MOUSE,1,1,1,1,1
A0A0A6YXW6_MOUSE,1,1,1,1,1
A0A0A6YXZ9_MOUSE,1,1,1,1,1
A0A0A6YY09_MOUSE,1,1,1,1,1
A0A0A6YY37_MOUSE,1,1,1,1,1
A0A0A6YY44_MOUSE,1,1,1,1,1
A0A0A6YY53_MOUSE,1,1,1,1,1
A0A0A6YY54_MOUSE,1,1,1,1,1
A0A0A6YY55_MOUSE,1,1,1,1,1
A0A0A6YY64_MOUSE,1,1,1,1,1
A0A0A6YY88_MOUSE,1,1,1,1,1
A0A0A6YY92_HUMAN,1,1,1,1,1
A0A0A6YYC0_HUMAN,1,1,1,1,1
A0A0A6YYF2_HUMAN,1,1,1,1,1
A0A0A6YYF8_HUMAN,1,1,1,1,1
A0A0A6YYG7_HUMAN,1,1,1,1,1
A0A0A6YYH1_HUMAN,1,1,1,1,1
A0A0A6YYJ5_HUMAN,1,1,1,1,1
A0A0A6YYP6_MOUSE,1,1,1,1,1
A0A0A7HG43_ONCMY,1,1,1,1,1
A0A0A7MA29_SALSA,1,1,1,1,1
A0A0A8JWS4_DANRE,1,1,1,1,1
A0A0A8JZN4_DANRE,1,1,1,1,1
A0A0A8K9B1_HUMAN,1,1,1,1,1
A0A0A8LEX5_SALSA,1,1,1,1,1
A0A0A8P3N1_DANRE,1,1,1,1,1
A0A0B3VNY5_FRATU,1,1,1,1,1
A0A0B4J1A5_DANRE,1,1,1,1,1
A0A0B4J1F9_MOUSE,1,1,1,1,1
A0A0B4J1G7_MOUSE,1,1,1,1,1
A0A0B4J1H2_MOUSE,1,1,1,1,1
A0A0B4J1H6_MOUSE,1,1,1,1,1
A0A0B4J1P5_MOUSE,1,1,1,1,1
A0A0B4J1R1_HUMAN,1,1,1,1,1
A0A0B4J1R2_HUMAN,1,1,1,1,1
A0A0B4J1R8_HUMAN,1,1,1,1,1
A0A0B4J1W3_HUMAN,1,1,1,1,1
A0A0B4J203_HUMAN,1,1,1,1,1
A0A0B4J206_HUMAN,1,1,1,1,1
A0A0B4J211_HUMAN,1,1,1,1,1
A0A0B4J215_HUMAN,1,1,1,1,1
A0A0B4J269_HUMAN,1,1,1,1,1
A0A0B4J286_HUMAN,1,1,1,1,1
A0A0B4J287_HUMAN,1,1,1,1,1
A0A0B4J294_HUMAN,1,1,1,1,1
A0A0B4J297_HUMAN,1,1,1,1,1
A0A0B4J2A4_HUMAN,1,1,1,1,1
A0A0B4J2C1_HUMAN,1,1,1,1,1
A0A0B4J2C3_HUMAN,1,1,1,1,1
A0A0B4J2J0_RAT,1,1,1,1,1
A0A0B4JCQ4_DROME,1,1,1,1,1
A0A0B4JCQ5_DROME,1,1,1,1,1
A0A0B4JCQ7_DROME,1,1,1,1,1
A0A0B4JCS1_DROME,1,1,1,1,1
A0A0B4JCT2_DROME,1,1,1,1,1
A0A0B4JCT4_DROME,1,1,1,1,1
